Date,Market 1 Price [£/MWh],Market 2 Price [£/MWh],Transmission System Electricity Demand [MW],Wind Generation [MW],Solar Generation [MW],Coal Generation [MW],Gas Generation [MW],Market 3 Price [£/MWh]
2018-11-22 04:00:00,57.53,63.74,27118,4398.0,0.0,2715.75,11231.75,77.0
2018-11-22 04:30:00,55.85,59.89,27325,4253.5,0.0,2903.5,11620.25,77.0
2018-11-22 05:00:00,60.89,66.2,28136,4180.75,0.0,3550.33333333333,11882.6666666666,77.0
2018-11-22 05:30:00,58.4,64.31,29681,4172.75,0.0,4632.58333333333,12218.4166666666,77.0
2018-11-22 06:00:00,66.25,66.65,33104,4198.0,0.0,5721.25,14371.875,77.0
2018-11-22 06:30:00,57.98,59.78,36638,4224.0,0.0,7366.0,16154.8333333333,77.0
2018-11-22 07:00:00,79.8,84.44,40548,4326.0,0.0,8358.75,18701.5833333333,77.0
2018-11-22 07:30:00,82.02,82.19,41937,4282.0,0.00128,8780.25,19190.8333333333,77.0
2018-11-22 08:00:00,82.35,88.93,42733,4164.75,9.77,8981.0,19454.25,77.0
2018-11-22 08:30:00,84.11,80.4,42798,4075.75,175.0,9104.75,19460.75,77.0
2018-11-22 09:00:00,83.03,84.09,43301,4028.0,579.0,9111.0,19441.25,77.0
2018-11-22 09:30:00,83.51,85.29,42964,3914.75,1050.0,9084.75,19425.75,77.0
2018-11-22 10:00:00,83.58,79.76,42740,3668.75,1450.0,9076.0,19409.0,77.0
2018-11-22 10:30:00,84.24,79.29,42543,3643.75,1690.0,9076.0,19386.0,77.0
2018-11-22 11:00:00,88.02,89.83,42501,3445.5,1770.0,9076.0,19342.5,77.0
2018-11-22 11:30:00,89.66,90.71,42483,3339.25,1710.0,9076.0,19328.0,77.0
2018-11-22 12:00:00,89.9,89.62,42672,3294.75,1540.0,9076.0,19325.5,77.0
2018-11-22 12:30:00,89.14,89.37,42767,3288.5,1410.0,9076.0,19318.5,77.0
2018-11-22 13:00:00,89.3,85.12,43099,3266.08333333333,1210.0,9076.0,19326.8333333333,77.0
2018-11-22 13:30:00,90.58,87.26,43110,3260.5,1040.0,9076.0,19363.0,77.0
2018-11-22 14:00:00,90.69,86.39,43184,3305.75,934.0,9076.0,19397.75,77.0
2018-11-22 14:30:00,90.67,90.82,43167,3309.5,678.0,9076.0,19358.25,77.0
2018-11-22 15:00:00,108.36,116.44,42869,3353.0,395.0,9102.25,19416.5833333333,77.0
2018-11-22 15:30:00,114.04,124.44,43791,3457.75,175.0,9111.0,19469.25,77.0
2018-11-22 16:00:00,134.9,144.25,45029,3546.75,38.3,9111.0,20236.625,77.0
2018-11-22 16:30:00,173.58,185.29,45572,3671.75,0.972,9111.0,20856.5,77.0
2018-11-22 17:00:00,154.06,165.68,45675,3825.0,3.93e-05,9138.5,20584.1666666666,77.0
2018-11-22 17:30:00,145.71,154.99,45346,3970.25,0.0,9159.5,20214.0,77.0
2018-11-22 18:00:00,151.7,160.32,45008,4054.5,0.0,9174.5,20153.5,77.0
2018-11-22 18:30:00,151.75,157.81,44711,3995.25,0.0,9189.5,20141.875,77.0
2018-11-22 19:00:00,99.33,105.68,44391,3969.25,0.0,9193.0,19617.2,77.0
2018-11-22 19:30:00,78.19,85.19,44136,3898.5,0.00201,9206.5,19360.5,77.0
2018-11-22 20:00:00,75.89,84.97,43225,3899.5,0.0,9297.25,18896.625,77.0
2018-11-22 20:30:00,64.89,75.79,41472,3857.25,0.0,9451.0,18230.8,77.0
2018-11-22 21:00:00,62.95,69.76,39405,3858.25,0.0,9408.5,16747.875,77.0
2018-11-22 21:30:00,62.56,67.45,37257,3823.0,0.0,8937.875,15498.25,77.0
2018-11-22 22:00:00,59.0,64.21,35060,3718.5,0.0,8218.375,14395.3333333333,77.0
2018-11-22 22:30:00,60.64,61.54,33115,3619.5,0.0,7309.0,14005.4166666666,77.0
2018-11-22 23:00:00,57.54,60.79,30923,3543.0,0.0,6091.66666666666,12940.1166666666,77.0
2018-11-22 23:30:00,57.35,62.79,29642,3526.25,0.0,5747.5,12402.0,77.0
2018-11-23 00:00:00,55.63,58.01,29282,3450.0,0.0,5785.0,12411.75,71.0
2018-11-23 00:30:00,56.04,62.9,29333,3365.5,0.0,5305.0,12364.1666666666,71.0
2018-11-23 01:00:00,53.89,56.92,28959,3327.0,0.00353,4915.0,12166.5,71.0
2018-11-23 01:30:00,52.83,54.52,28219,3302.75,0.0,4700.0,11628.5,71.0
2018-11-23 02:00:00,52.52,58.27,27837,3278.5,0.00353,4025.0,10658.75,71.0
2018-11-23 02:30:00,54.01,54.8,27560,3238.0,0.0,3707.0,10352.0,71.0
2018-11-23 03:00:00,54.21,58.03,27201,3256.25,0.0,3407.66666666666,10734.25,71.0
2018-11-23 03:30:00,56.13,59.94,26733,3303.41666666666,0.0,3277.5,10724.25,71.0
2018-11-23 04:00:00,56.31,59.6,26463,3266.83333333333,0.0,3572.5,11660.0,71.0
2018-11-23 04:30:00,56.4,58.12,26678,3283.41666666666,0.0,3913.33333333333,11927.15625,71.0
2018-11-23 05:00:00,59.35,64.31,27630,3299.75,0.0024,4828.33333333333,12829.1666666666,71.0
2018-11-23 05:30:00,57.24,59.56,29042,3308.25,0.0,5403.75,13501.3333333333,71.0
2018-11-23 06:00:00,66.0,71.46,32327,3370.58333333333,0.0,6232.75,15439.1666666666,71.0
2018-11-23 06:30:00,62.08,64.4,35591,3393.5,0.00233,7086.41666666666,17568.6166666666,71.0
2018-11-23 07:00:00,73.46,79.59,39391,3493.5,0.00292,7955.91666666666,19291.0,71.0
2018-11-23 07:30:00,76.68,79.53,40925,3564.0,0.00321,8682.5,19612.25,71.0
2018-11-23 08:00:00,72.49,77.76,41894,3645.5,0.166,8883.5,19783.625,71.0
2018-11-23 08:30:00,76.63,72.8,41948,3676.0,28.7,9091.75,19994.5,71.0
2018-11-23 09:00:00,80.17,81.38,42492,3809.75,138.0,8906.0,20014.75,71.0
2018-11-23 09:30:00,81.61,77.16,42662,3786.5,242.0,8637.875,20008.25,71.0
2018-11-23 10:00:00,80.3,82.16,42678,3745.25,383.0,8470.25,19984.5,71.0
2018-11-23 10:30:00,80.69,76.46,42490,3673.75,535.0,8522.75,19977.0,71.0
2018-11-23 11:00:00,76.83,72.56,42520,3626.75,688.0,8549.0,19969.0,71.0
2018-11-23 11:30:00,77.8,75.81,42487,3600.25,956.0,8549.0,19955.75,71.0
2018-11-23 12:00:00,77.39,76.43,42556,3614.5,972.0,8522.75,19939.75,71.0
2018-11-23 12:30:00,79.95,77.39,42195,3602.5,935.0,8461.5,19930.0,71.0
2018-11-23 13:00:00,77.43,74.82,41985,3608.25,1170.0,8444.0,19922.0833333333,71.0
2018-11-23 13:30:00,76.99,72.29,41903,3590.75,972.0,8444.0,19976.0,71.0
2018-11-23 14:00:00,76.86,75.54,41955,3696.0,635.0,8444.0,20061.0,71.0
2018-11-23 14:30:00,76.24,77.76,41890,3778.75,470.0,8365.25,19956.0,71.0
2018-11-23 15:00:00,82.72,87.84,42026,3971.5,311.0,8339.0,19928.0,71.0
2018-11-23 15:30:00,81.59,87.39,42917,4092.5,112.0,8339.0,19931.25,71.0
2018-11-23 16:00:00,78.87,89.93,43868,4248.25,14.1,8347.75,19921.75,71.0
2018-11-23 16:30:00,85.73,94.54,44598,4441.0,0.503,8374.0,20000.25,71.0
2018-11-23 17:00:00,80.9,90.22,44839,4606.75,0.00291,8374.0,20024.0,71.0
2018-11-23 17:30:00,75.35,86.55,44550,4751.75,0.0,8374.0,20007.5,71.0
2018-11-23 18:00:00,73.22,84.7,44026,4849.75,0.00333,8268.75,19934.25,71.0
2018-11-23 18:30:00,73.51,80.33,43685,4855.5,0.00104,8111.83333333333,19425.025,71.0
2018-11-23 19:00:00,63.56,69.02,43104,4848.25,0.00104,7994.0,18239.25,71.0
2018-11-23 19:30:00,63.46,71.94,41689,4893.25,0.00326,7904.0,17582.75,71.0
2018-11-23 20:00:00,63.31,69.18,40324,4858.75,0.0466,7589.0,16172.6666666666,71.0
2018-11-23 20:30:00,63.27,70.88,38810,4890.75,0.0,7269.0,15273.4,71.0
2018-11-23 21:00:00,63.28,69.83,37105,4875.5,0.00556,6498.16666666666,14273.0,71.0
2018-11-23 21:30:00,63.37,69.1,35299,4777.5,0.0,5664.0,13401.2692307692,71.0
2018-11-23 22:00:00,63.36,68.6,33258,4686.0,0.0,4951.16666666666,12737.1666666666,71.0
2018-11-23 22:30:00,63.16,69.53,31622,4557.25,0.0,3106.83333333333,12111.4166666666,71.0
2018-11-23 23:00:00,62.58,62.88,29776,4487.25,0.0,1711.16666666666,10438.5988095238,71.0
2018-11-23 23:30:00,61.73,66.58,28639,4389.625,0.00329,1350.0,9802.5,71.0
2018-11-24 00:00:00,63.24,65.23,28235,4249.5,0.00173,1350.0,9947.0,65.0
2018-11-24 00:30:00,62.79,64.93,28429,4264.75,0.0,1350.0,9977.0,65.0
2018-11-24 01:00:00,60.53,65.57,27800,4386.0,0.0,1350.0,9315.0,65.0
2018-11-24 01:30:00,59.82,66.22,26904,4486.16666666666,0.0,1150.0,9315.0,65.0
2018-11-24 02:00:00,59.84,62.51,26314,4550.25,0.0,850.0,9292.75,65.0
2018-11-24 02:30:00,59.35,63.55,25994,4698.0,0.0,850.0,9060.75,65.0
2018-11-24 03:00:00,56.34,60.54,25413,4766.25,0.0,715.0,8481.66666666666,65.0
2018-11-24 03:30:00,56.07,59.47,24823,4805.25,0.0,670.0,8070.25,65.0
2018-11-24 04:00:00,55.84,58.02,24521,4865.75,0.0,670.0,7470.75,65.0
2018-11-24 04:30:00,55.85,62.21,24395,4935.75,0.0,670.0,7466.75,65.0
2018-11-24 05:00:00,57.99,61.43,24534,5056.75,0.0,673.75,7754.75,65.0
2018-11-24 05:30:00,58.06,62.5,25103,5175.75,0.0,690.0,8222.08333333333,65.0
2018-11-24 06:00:00,55.95,57.1,26502,5274.75,0.0,695.0,9315.15,65.0
2018-11-24 06:30:00,50.15,55.37,27731,5294.75,0.0,757.75,10148.325,65.0
2018-11-24 07:00:00,56.18,58.84,29614,5365.75,0.000308,1300.75,12793.25,65.0
2018-11-24 07:30:00,0.0,6.63,30948,5404.5,0.0026,2155.08333333333,13499.8333333333,65.0
2018-11-24 08:00:00,58.33,64.29,32843,5387.75,0.128,3142.0,14258.25,65.0
2018-11-24 08:30:00,57.29,54.81,34478,5250.0,15.4,3958.25,14415.25,65.0
2018-11-24 09:00:00,60.71,60.92,35992,5142.0,117.0,4480.08333333333,14414.0,65.0
2018-11-24 09:30:00,61.11,58.98,36441,5027.75,264.0,4704.75,14411.0,65.0
2018-11-24 10:00:00,61.29,62.39,36754,4941.75,433.0,4754.0,14406.0,65.0
2018-11-24 10:30:00,60.83,57.81,36823,4852.0,461.0,4721.5,14397.0,65.0
2018-11-24 11:00:00,61.27,56.65,36437,4598.75,603.0,4587.0,14390.75,65.0
2018-11-24 11:30:00,61.09,60.55,36458,4397.75,929.0,4597.5,14384.5,65.0
2018-11-24 12:00:00,61.9,58.35,36558,4230.5,934.0,4638.5,14379.5,65.0
2018-11-24 12:30:00,63.8,61.92,36506,4058.25,1010.0,4700.66666666666,14381.4166666666,65.0
2018-11-24 13:00:00,65.23,61.7,36835,3987.25,932.0,4968.0,14408.6666666666,65.0
2018-11-24 13:30:00,64.72,65.55,36648,3840.5,727.0,5124.5,14270.0,65.0
2018-11-24 14:00:00,65.69,61.31,36678,3710.25,669.0,5219.0,14258.5,65.0
2018-11-24 14:30:00,65.39,68.12,36741,3631.5,491.0,5369.0,14491.0,65.0
2018-11-24 15:00:00,76.74,87.43,36995,3631.0,230.0,5675.5,15278.5,65.0
2018-11-24 15:30:00,79.27,90.04,37692,3662.0,78.6,5726.0,15813.5,65.0
2018-11-24 16:00:00,81.52,90.49,39145,3748.25,3.58,5726.0,16181.25,65.0
2018-11-24 16:30:00,85.62,96.74,40547,3767.25,0.0137,5726.0,16368.25,65.0
2018-11-24 17:00:00,88.94,94.81,41366,3797.25,0.000286,5726.0,16372.25,65.0
2018-11-24 17:30:00,88.52,94.86,41157,3753.5,0.0,5726.0,16377.25,65.0
2018-11-24 18:00:00,87.21,93.26,40736,3812.5,0.00248,5706.0,16394.0,65.0
2018-11-24 18:30:00,82.12,91.87,40005,3951.5,0.00231,5436.0,16397.0,65.0
2018-11-24 19:00:00,66.82,78.14,38873,3988.25,0.0,5223.0,15946.25,65.0
2018-11-24 19:30:00,63.77,71.95,37611,3882.5,0.00249,4706.5,15119.5,65.0
2018-11-24 20:00:00,63.16,68.18,36693,3843.5,0.0,4208.0,14312.875,65.0
2018-11-24 20:30:00,63.13,68.64,35434,3735.0,0.0,3218.04166666666,14009.0,65.0
2018-11-24 21:00:00,61.22,66.29,34130,3724.5,0.00292,2424.16666666666,13349.9935897435,65.0
2018-11-24 21:30:00,61.64,66.7,32763,3718.5,0.0,2070.0,12375.0,65.0
2018-11-24 22:00:00,60.83,61.31,31210,3677.5,0.0,1770.0,11809.1666666666,65.0
2018-11-24 22:30:00,60.1,65.76,29882,3704.75,0.00924,1734.16666666666,10929.4166666666,65.0
2018-11-24 23:00:00,68.5,70.81,28394,3622.0,0.0016,1485.0,9511.08333333333,65.0
2018-11-24 23:30:00,67.72,73.06,27510,3707.75,0.00256,1405.0,9027.25,65.0
2018-11-25 00:00:00,62.88,67.42,27348,3777.25,0.0,1015.83333333333,9028.0,66.0
2018-11-25 00:30:00,63.47,66.48,27402,3744.75,0.0,800.0,8695.875,66.0
2018-11-25 01:00:00,63.34,68.55,26953,3776.5,0.0,657.5,8609.0,66.0
2018-11-25 01:30:00,62.56,67.8,26087,3897.25,0.0,610.0,8605.25,66.0
2018-11-25 02:00:00,61.69,64.68,25471,3948.75,0.0,602.5,8417.54047619047,66.0
2018-11-25 02:30:00,60.15,65.32,24985,3994.75,0.0,600.0,8243.5,66.0
2018-11-25 03:00:00,55.52,61.76,24423,4054.0,0.0,600.0,8353.5,66.0
2018-11-25 03:30:00,55.89,60.38,23918,4162.0,0.0,600.0,8331.25,66.0
2018-11-25 04:00:00,54.48,57.18,23552,4229.0,0.0,600.0,8166.5,66.0
2018-11-25 04:30:00,54.87,57.56,23330,4344.0,0.0,600.0,8013.5,66.0
2018-11-25 05:00:00,54.47,57.14,23260,4479.75,0.0,600.0,7345.58333333333,66.0
2018-11-25 05:30:00,54.45,55.67,23558,4659.0,0.0,600.0,7244.33333333333,66.0
2018-11-25 06:00:00,54.2,55.48,24462,4796.0,0.000777,619.166666666666,7770.75,66.0
2018-11-25 06:30:00,54.29,60.28,25277,4838.5,0.0,662.5,8826.8125,66.0
2018-11-25 07:00:00,54.55,56.99,26463,4968.75,0.0,775.0,9223.5,66.0
2018-11-25 07:30:00,55.39,61.41,27065,5203.0,1.92e-05,775.0,9548.0,66.0
2018-11-25 08:00:00,58.08,59.43,28854,5254.5,1.45,782.75,10089.5,66.0
2018-11-25 08:30:00,57.95,56.67,30520,5350.25,54.7,973.25,10673.25,66.0
2018-11-25 09:00:00,60.24,60.31,32110,5481.25,273.0,1653.0,11206.5,66.0
2018-11-25 09:30:00,60.13,59.23,33274,5608.75,553.0,2516.0,11536.0,66.0
2018-11-25 10:00:00,59.05,54.15,34084,5712.25,879.0,3065.5,11920.0,66.0
2018-11-25 10:30:00,57.84,54.38,34327,5770.75,1280.0,3552.0,11699.9166666666,66.0
2018-11-25 11:00:00,58.2,55.55,34582,5765.5,1900.0,3423.5,12304.6666666666,66.0
2018-11-25 11:30:00,59.34,59.89,34871,5786.75,2100.0,3186.5,12561.4166666666,66.0
2018-11-25 12:00:00,62.22,57.88,35191,5808.5,2290.0,3054.16666666666,12620.4166666666,66.0
2018-11-25 12:30:00,67.27,63.65,35611,5837.75,2200.0,3240.83333333333,12853.4166666666,66.0
2018-11-25 13:00:00,65.12,62.79,35765,5973.0,1670.0,3426.25,13087.9166666666,66.0
2018-11-25 13:30:00,63.5,59.61,35779,6085.0,1580.0,3627.0,13352.0416666666,66.0
2018-11-25 14:00:00,64.79,65.4,36038,6138.25,1230.0,3750.75,13529.5,66.0
2018-11-25 14:30:00,62.69,67.52,36384,6247.5,875.0,3892.0,13559.75,66.0
2018-11-25 15:00:00,64.9,76.58,37063,6307.0,517.0,4433.66666666666,14452.4166666666,66.0
2018-11-25 15:30:00,66.53,75.79,38225,6425.0,212.0,4773.5,14989.5,66.0
2018-11-25 16:00:00,68.98,79.93,40252,6553.75,33.3,5165.5,15173.5,66.0
2018-11-25 16:30:00,75.71,83.58,41798,6577.5,0.335,5226.0,15181.75,66.0
2018-11-25 17:00:00,77.26,82.92,42170,6630.25,0.000428,5226.0,15193.75,66.0
2018-11-25 17:30:00,81.99,87.52,42010,6651.5,0.00631,5179.0,14927.0,66.0
2018-11-25 18:00:00,77.69,82.86,41654,6695.0,0.0,5159.0,14932.75,66.0
2018-11-25 18:30:00,76.56,85.83,40809,6608.25,0.0,4866.0,14937.5,66.0
2018-11-25 19:00:00,68.47,76.56,39735,6497.5,0.00479,4228.25,14325.5,66.0
2018-11-25 19:30:00,65.8,72.51,38310,6443.75,0.0242,3757.0,13429.75,66.0
2018-11-25 20:00:00,63.86,75.83,37550,6411.5,0.0034,3757.0,12765.0,66.0
2018-11-25 20:30:00,63.37,70.72,36243,6389.0,0.0,3321.375,12261.1666666666,66.0
2018-11-25 21:00:00,60.79,66.61,34926,6293.75,0.000806,2409.16666666666,11698.0,66.0
2018-11-25 21:30:00,60.52,63.65,33064,6240.25,0.0,1555.0,11318.8833333333,66.0
2018-11-25 22:00:00,59.26,60.61,31404,6140.75,0.00238,1290.0,10636.6666666666,66.0
2018-11-25 22:30:00,58.26,58.33,29845,6034.25,0.0,1290.0,9661.0,66.0
2018-11-25 23:00:00,54.64,56.64,27935,5863.0,0.0,1087.5,8035.10833333333,66.0
2018-11-25 23:30:00,53.11,55.22,26676,5716.0,0.00592,1020.0,7490.0,66.0
2018-11-26 00:00:00,52.5,52.88,26590,5665.25,0.000794,1020.0,7748.0,73.4
2018-11-26 00:30:00,53.23,59.09,26970,5541.5,0.0,1020.0,8185.5,73.4
2018-11-26 01:00:00,55.24,60.13,26783,5422.75,0.0,959.166666666666,8246.0,73.4
2018-11-26 01:30:00,55.19,61.41,26162,5271.5,0.0,945.0,8246.0,73.4
2018-11-26 02:00:00,54.94,61.15,25771,5055.25,0.0,945.0,8026.0,73.4
2018-11-26 02:30:00,55.0,57.13,25654,4895.25,0.0,945.0,7854.0,73.4
2018-11-26 03:00:00,53.42,54.79,25410,4794.0,0.0,945.0,7573.0,73.4
2018-11-26 03:30:00,53.07,57.85,24966,4652.75,0.0,945.0,7543.75,73.4
2018-11-26 04:00:00,53.15,54.41,24993,4479.75,0.0,984.25,7581.75,73.4
2018-11-26 04:30:00,53.23,54.66,25173,4309.25,0.0,1057.5,7994.03125,73.4
2018-11-26 05:00:00,62.46,67.94,25990,4110.0,0.0,1619.25,8939.33333333333,73.4
2018-11-26 05:30:00,54.69,59.92,27720,3806.0,0.0,2677.75,9432.54166666666,73.4
2018-11-26 06:00:00,69.01,72.46,31238,3685.5,0.0,4804.66666666666,12460.6666666666,73.4
2018-11-26 06:30:00,56.52,58.92,34580,3524.5,0.0,6295.25,15595.9666666666,73.4
2018-11-26 07:00:00,77.81,80.94,38459,3457.75,0.0,7360.0,17986.125,73.4
2018-11-26 07:30:00,82.38,87.42,40160,3405.75,2.85e-05,7901.0,18939.25,73.4
2018-11-26 08:00:00,85.33,90.72,41020,3277.0,0.79,7976.0,19327.5,73.4
2018-11-26 08:30:00,85.18,82.67,40861,3187.0,79.7,7976.0,19150.4102564102,73.4
2018-11-26 09:00:00,90.64,86.44,40792,3138.0,368.0,7976.0,19686.75,73.4
2018-11-26 09:30:00,92.41,91.35,40560,3057.25,843.0,7476.0,19684.0,73.4
2018-11-26 10:00:00,94.22,92.4,40736,2984.25,1340.0,7476.0,19689.0,73.4
2018-11-26 10:30:00,95.96,94.74,40628,2838.75,1690.0,7476.0,19677.25,73.4
2018-11-26 11:00:00,92.94,91.18,40646,2724.25,2060.0,7484.25,19750.0,73.4
2018-11-26 11:30:00,93.36,89.14,40615,2492.25,2140.0,7503.75,19751.25,73.4
2018-11-26 12:00:00,93.17,90.6,40958,2485.5,2110.0,7535.0,19702.8333333333,73.4
2018-11-26 12:30:00,91.51,91.59,40881,2375.25,2020.0,7567.0,19774.0,73.4
2018-11-26 13:00:00,88.27,88.46,41080,2296.5,1900.0,7611.5,19768.75,73.4
2018-11-26 13:30:00,84.96,81.36,41125,2184.25,1730.0,7688.5,19686.5,73.4
2018-11-26 14:00:00,84.31,85.78,41553,2126.5,1450.0,7904.5,19700.0,73.4
2018-11-26 14:30:00,84.49,90.37,41829,2084.75,1090.0,8221.0,19712.75,73.4
2018-11-26 15:00:00,122.61,129.19,42107,2117.75,677.0,8472.25,19750.0,73.4
2018-11-26 15:30:00,130.84,140.38,43164,2161.0,301.0,8577.25,19894.7,73.4
2018-11-26 16:00:00,123.7,129.06,44660,2166.75,40.3,8641.0,20124.5,73.4
2018-11-26 16:30:00,143.94,150.99,45174,2225.75,1.08,8641.0,20406.1666666666,73.4
2018-11-26 17:00:00,167.96,179.63,45469,2271.75,2.85e-05,8641.0,20608.375,73.4
2018-11-26 17:30:00,167.99,173.12,45390,2262.0,0.0,8641.0,20611.25,73.4
2018-11-26 18:00:00,166.71,177.53,45131,2292.5,0.0,8641.0,20473.0,73.4
2018-11-26 18:30:00,164.09,169.71,44996,2325.25,0.0,8641.0,20445.875,73.4
2018-11-26 19:00:00,86.34,94.83,44642,2354.5,0.0,8619.75,19656.9166666666,73.4
2018-11-26 19:30:00,81.95,92.34,43910,2357.5,0.0,8556.0,19054.5,73.4
2018-11-26 20:00:00,79.23,87.06,42808,2374.75,0.0,8535.5,18692.75,73.4
2018-11-26 20:30:00,76.89,88.75,41323,2480.0,0.0,8292.5,18132.1,73.4
2018-11-26 21:00:00,63.58,64.92,39332,2599.75,0.000422,7378.75,17117.9166666666,73.4
2018-11-26 21:30:00,63.33,69.7,36933,2708.75,0.0,6292.79166666666,16600.5,73.4
2018-11-26 22:00:00,61.08,63.07,34625,2849.5,0.0,5005.20833333333,16089.0,73.4
2018-11-26 22:30:00,62.14,66.75,32502,2965.0,0.0,4016.04166666666,15030.1666666666,73.4
2018-11-26 23:00:00,53.22,59.51,30238,3298.25,0.0,2690.0,11904.1166666666,73.4
2018-11-26 23:30:00,52.54,59.16,28936,3405.25,0.000811,2106.0,10192.4130434782,73.4
2018-11-27 00:00:00,49.77,52.25,28583,3596.0,0.0,1643.0,9777.75,62.6
2018-11-27 00:30:00,52.08,53.69,28856,3762.5,0.00265,990.0,9752.75,62.6
2018-11-27 01:00:00,51.08,52.85,28552,3947.5,0.0,618.333333333333,9895.0,62.6
2018-11-27 01:30:00,51.89,54.48,27989,4240.75,0.0,780.0,9669.75,62.6
2018-11-27 02:00:00,51.89,58.3,27503,4549.5,0.0,840.0,8908.0,62.6
2018-11-27 02:30:00,51.68,52.16,27211,4784.0,0.0,840.0,8609.0,62.6
2018-11-27 03:00:00,50.9,56.07,26799,5250.25,0.0,1135.83333333333,8020.0,62.6
2018-11-27 03:30:00,49.36,50.22,26434,5681.25,0.0,1225.0,7712.5,62.6
2018-11-27 04:00:00,49.32,54.28,25869,6098.0,0.0,1255.5,8335.5,62.6
2018-11-27 04:30:00,49.36,50.42,25969,6541.75,0.0,1531.75,8808.75,62.6
2018-11-27 05:00:00,55.79,62.77,26856,6968.5,0.0,1922.5,9988.66666666666,62.6
2018-11-27 05:30:00,53.12,55.9,28062,7409.0,0.0,2263.0,10719.6666666666,62.6
2018-11-27 06:00:00,56.79,57.86,31341,7904.0,0.00327,3203.0,12020.65,62.6
2018-11-27 06:30:00,53.73,58.92,34506,8410.25,0.0,4244.83333333333,13608.2166666666,62.6
2018-11-27 07:00:00,62.99,68.22,38379,8842.0,0.00328,4859.0,16713.5,62.6
2018-11-27 07:30:00,61.98,68.9,39733,9257.08333333333,2.28e-05,5549.25,17444.25,62.6
2018-11-27 08:00:00,60.79,67.5,40501,9542.75,0.554,6109.25,17775.0,62.6
2018-11-27 08:30:00,61.1,58.27,40587,9932.25,53.3,6146.0,17769.0,62.6
2018-11-27 09:00:00,56.06,57.45,41093,10422.25,265.0,5968.5,17507.5833333333,62.6
2018-11-27 09:30:00,55.86,52.33,41215,10832.75,539.0,5926.0,17161.75,62.6
2018-11-27 10:00:00,54.32,49.34,41120,11186.0,847.0,5936.0,16366.25,62.6
2018-11-27 10:30:00,53.9,55.53,41101,11581.5,885.0,5891.0,15814.5,62.6
2018-11-27 11:00:00,52.25,52.18,41218,12031.25,843.0,5846.0,15677.75,62.6
2018-11-27 11:30:00,52.34,52.87,40935,12501.75,923.0,5846.0,15652.75,62.6
2018-11-27 12:00:00,52.36,52.28,41297,12835.0,852.0,5846.0,15429.0,62.6
2018-11-27 12:30:00,52.3,51.48,41233,13071.75,617.0,5846.0,15213.8333333333,62.6
2018-11-27 13:00:00,52.59,50.87,41273,13349.5,557.0,5846.0,15277.0,62.6
2018-11-27 13:30:00,52.5,50.56,41578,13505.75,448.0,5846.0,15281.25,62.6
2018-11-27 14:00:00,52.51,49.29,41777,13640.25,343.0,5846.0,14873.75,62.6
2018-11-27 14:30:00,52.54,54.79,41741,13687.75,194.0,5906.0,14728.9583333333,62.6
2018-11-27 15:00:00,63.35,70.34,41950,13826.25,101.0,6088.5,15676.9166666666,62.6
2018-11-27 15:30:00,65.49,76.71,43457,13839.25,54.5,6206.0,16484.25,62.6
2018-11-27 16:00:00,68.01,77.58,44653,13802.6666666666,12.8,6206.0,16582.0,62.6
2018-11-27 16:30:00,71.99,78.51,44664,13829.75,0.114,6138.5,16706.0,62.6
2018-11-27 17:00:00,68.29,77.02,44338,13671.0,0.0545,5822.25,16770.75,62.6
2018-11-27 17:30:00,68.17,77.77,44220,13376.0,0.0537,5706.0,16617.75,62.6
2018-11-27 18:00:00,68.81,79.83,44239,13145.5,0.00642,5706.0,16550.0,62.6
2018-11-27 18:30:00,68.36,76.82,44165,12770.5,0.0,5706.0,15952.25,62.6
2018-11-27 19:00:00,63.75,69.28,43454,12362.0,0.0,5686.0,13572.8133333333,62.6
2018-11-27 19:30:00,64.38,69.64,42439,11907.0,0.00363,5202.25,12061.9166666666,62.6
2018-11-27 20:00:00,64.32,73.71,41022,11494.0,0.000388,4593.5,10842.375,62.6
2018-11-27 20:30:00,64.1,72.13,39342,11112.0,0.0,4112.875,10264.75,62.6
2018-11-27 21:00:00,62.53,63.54,37435,10812.0,0.000477,3520.875,8999.16666666666,62.6
2018-11-27 21:30:00,62.17,63.22,35122,10639.75,0.0,2929.0,8159.375,62.6
2018-11-27 22:00:00,61.0,62.23,33018,10409.0,0.00375,2412.5,7782.76666666666,62.6
2018-11-27 22:30:00,61.67,66.13,31049,10147.0,0.0,1830.0,7331.5,62.6
2018-11-27 23:00:00,52.31,54.77,28857,9954.75,0.0,1520.0,4127.10833333333,62.6
2018-11-27 23:30:00,60.45,65.64,27739,9653.08333333333,0.0,1520.0,2626.75,62.6
2018-11-28 00:00:00,63.35,63.44,27270,9761.25,0.0,1520.0,1974.25,54.2
2018-11-28 00:30:00,0.0,4.23,27553,9979.75,0.0,1520.0,1348.75,54.2
2018-11-28 01:00:00,61.35,68.05,27219,10052.75,0.0,1520.0,1082.5,54.2
2018-11-28 01:30:00,61.14,61.79,26470,10115.5,0.0,1520.0,916.0,54.2
2018-11-28 02:00:00,52.69,57.1,25954,10315.0,0.0,1442.5,811.0,54.2
2018-11-28 02:30:00,53.32,54.25,25612,10286.5,0.0,1435.83333333333,811.0,54.2
2018-11-28 03:00:00,50.48,51.52,25115,10498.0,0.0,1432.5,808.75,54.2
